Date,,,Address,Type,Indicator,Weapon,,,,Lat,Long,,,,,Tract
3/11/2014,18:24:00,4D,200 N ROSE ST,AGG. ASSAULT,O,HANDS,221,SOUTHEAST,MCELDERRY PARK,-76.58131211,39.2953148,,ROW/TOWNHOUSE-OCC,,1,0
3/10/2014,15:00:00,4D,1500 N FREMONT AVE,AGG. ASSAULT,O,HANDS,734,WESTERN,SANDTOWN-WINCHESTER,-76.63808392,39.30558748,,OTHER - INSIDE,,1,0
3/10/2014,08:30:00,2A,200 S KRESSON ST,RAPE,I,OTHER,233,SOUTHEAST,CANTON INDUSTRIAL AREA,-76.55964231,39.288975,,OTHER - INSIDE,,1,0
3/10/2014,20:00:00,3B,2400 SAINT PAUL ST,ROBBERY - STREET,I,NA,514,NORTHERN,CHARLES VILLAGE,-76.61535502,39.31645515,,STREET,,1,0
3/9/2014,20:22:00,3B,5600 WOODMONT AVE,ROBBERY - STREET,O,NA,414,NORTHEAST,WOODBOURNE HEIGHTS,-76.59080467,39.35727248,,STREET,,1,0
3/9/2014,20:08:00,3AF,5300 EASTBURY AVE,ROBBERY - STREET,O,FIREARM,443,NORTHEAST,FRANKFORD,-76.55076264,39.321733,,STREET,,1,0
3/9/2014,16:36:00,4A,1200 CLOVERDALE RD,AGG. ASSAULT,O,FIREARM,733,WESTERN,PENN NORTH,-76.64113697,39.31453962,,STREET,,1,0
3/9/2014,04:00:00,2A,2500 W NORTH AVE,RAPE,Outside,OTHER,731,WESTERN,MONDAWMIN,-76.6575694,39.30953663,,SCHOOL,,1,0
3/9/2014,21:45:00,4A,100 PALORMO AVE,AGG. ASSAULT,I,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,-76.67519168,39.28318581,,ROW/TOWNHOUSE-OCC,,1,0
3/9/2014,21:32:00,4D,2400 EDMONDSON AVE,AGG. ASSAULT,I,HANDS,721,WESTERN,ROSEMONT HOMEOWNERS/TENANTS,-76.65503563,39.29469829,,ROW/TOWNHOUSE-OCC,,1,0
3/9/2014,12:21:00,4A,200 MCMECHEN ST,AGG. ASSAULT,O,FIREARM,132,CENTRAL,BOLTON HILL,-76.62593537,39.30855611,,STREET,,1,0
3/9/2014,16:31:00,4C,400 N LUZERNE AVE,AGG. ASSAULT,I,OTHER,221,SOUTHEAST,MCELDERRY PARK,-76.58065054,39.2961742,,ROW/TOWNHOUSE-OCC,,1,0
3/9/2014,03:53:00,3D,1100 W 41ST ST,ROBBERY - COMMERCIAL,I,NA,534,NORTHERN,HAMPDEN,-76.63647234,39.33781636,,CONVENIENCE STORE,,1,0
3/9/2014,19:28:00,4B,500 N CURLEY ST,AGG. ASSAULT,,KNIFE,224,SOUTHEAST,ELLWOOD PARK/MONUMENT,-76.57586661,39.29722415,,STREET,,1,0
3/8/2014,20:50:00,1K,2600 MURA ST,HOMICIDE,I,KNIFE,332,EASTERN,BEREA,-76.58120689,39.30541555,,STREET,Western,1,0
3/8/2014,00:29:00,4B,1500 WARD CT,AGG. ASSAULT,I,KNIFE,323,EASTERN,GAY STREET,-76.5971889,39.30199598,,APT/CONDO - OCCUPIED,,1,0
3/8/2014,01:45:00,3AF,2400 HOMEWOOD AVE,ROBBERY - STREET,O,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,-76.606461,39.31633864,,STREET,Central,1,0
3/7/2014,12:00:00,4D,2800 AILSA AVE,AGG. ASSAULT,I,HANDS,421,NORTHEAST,LAURAVILLE,-76.56976948,39.34902289,,SCHOOL,,1,0
3/7/2014,13:00:00,4B,4500 HAZELWOOD AVE,AGG. ASSAULT,I,KNIFE,444,NORTHEAST,FRANKFORD,-76.54000921,39.33897002,,SCHOOL,Northeastern,1,0
3/7/2014,09:44:00,1A,2800 PRESBURY ST,HOMICIDE,I,FIREARM,813,SOUTHWEST,NORTHWEST COMMUNITY ACTION,-76.66501145,39.3071731,,DWELLING,,1,0
3/7/2014,17:32:00,4B,900 SEAGULL AVE,AGG. ASSAULT,O,KNIFE,922,SOUTHERN,CHERRY HILL,-76.62186681,39.24418785,,STREET,,1,0
3/7/2014,20:19:00,3CF,4900 FRANKFORD AVE,ROBBERY - COMMERCIAL,O,FIREARM,443,NORTHEAST,FRANKFORD,-76.54320515,39.33072,,RETAIL/SMALL BUSINES,,1,0
3/7/2014,20:30:00,3AO,300 W SARATOGA ST,ROBBERY - STREET,I,OTHER,114,CENTRAL,DOWNTOWN,-76.61973268,39.29281451,,STREET,,1,0
3/6/2014,20:00:00,3JF,1200 OAKHURST PL,ROBBERY - RESIDENCE,O,FIREARM,814,SOUTHWEST,WINCHESTER,-76.66440899,39.3018433,,ROW/TOWNHOUSE-OCC,,1,0
3/6/2014,13:45:00,4C,3800 FREDERICK AVE,AGG. ASSAULT,I,OTHER,835,SOUTHWEST,IRVINGTON,-76.67981022,39.28191587,,OTHER - INSIDE,,1,0
3/6/2014,08:35:00,4C,1200 W NORTHERN PKWY,AGG. ASSAULT,O,OTHER,533,NORTHERN,SABINA-MATTFELDT,-76.64630544,39.3614561,,STREET,,1,0
3/6/2014,16:58:00,3AF,200 S MOUNT ST,ROBBERY - STREET,O,FIREARM,933,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,-76.64354803,39.2852608,,STREET,,1,0
3/5/2014,19:15:00,3AF,2100 JEFFERSON ST,ROBBERY - STREET,O,FIREARM,321,EASTERN,MIDDLE EAST,-76.58719727,39.29660816,,STREET,,1,0
3/5/2014,02:30:00,4C,2700 PRESBURY ST,AGG. ASSAULT,O,OTHER,723,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,-76.66201654,39.30727313,,ROW/TOWNHOUSE-OCC,,1,0
2/26/2014,17:33:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
2/26/2014,17:33:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
2/26/2014,17:33:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
2/26/2014,17:33:00,4C,,AGG. ASSAULT,O,OTHER,,,,,,,STREET,,1,0
2/24/2014,17:05:00,3AO,2500 -BLK FAIRVIEW AV,ROBBERY - STREET,I,OTHER,,,,,,,STREET,,1,0
2/21/2014,04:00:00,4A,900 DRUID PARK LAKE DR,AGG. ASSAULT,I,FIREARM,,,,,,,STREET,,1,0
2/20/2014,23:25:00,3AF,4500 -BLK GREEN ROSE LA,ROBBERY - STREET,O,FIREARM,,,,,,,STREET,,1,0
2/20/2014,15:30:00,3JO,700 DRUID PARK LAKE DR,ROBBERY - RESIDENCE,I,OTHER,,,,,,,APARTMENT HALLWAY,,1,0
2/14/2014,01:50:00,4C,4400 LAPLATA AVE,AGG. ASSAULT,I,OTHER,,,,,,,ROW/TOWNHOUSE-OCC,,1,0
2/4/2014,02:56:00,4B,,AGG. ASSAULT,I,KNIFE,,,,,,,STREET,Eastern 2,1,0
2/1/2014,19:30:00,4D,700 DRUID PARK LAKE DR,AGG. ASSAULT,O,HANDS,,,,,,,ROW/TOWNHOUSE-OCC,Eastern 2,1,0
1/23/2014,23:50:00,3NF,300 THE FALLSWAY     #RM 203,ROBBERY - STREET,I,FIREARM,,,,,,,HOTEL/MOTEL,,1,0
1/23/2014,23:50:00,3NF,300 THE FALLSWAY     #RM 203,ROBBERY - STREET,I,FIREARM,,,,,,,HOTEL/MOTEL,,1,0
1/15/2014,15:00:00,3AK,1500 -BLK BRUNT ST,ROBBERY - STREET,O,KNIFE,,,,,,,STREET,,1,0
12/1/2017,21:56:00,3AF,|4300 ORCHARD DR,ROBBERY - STREET,I,FIREARM,,,,,,,STREET,,1,0
